date,app_name,country,platform,impressions,clicks,installs,spend,revenue,CTR,CVR,CPI,ROAS,ARPU,LTV
2025-07-01,App_17,UK,iOS,2699,145,65,86.67,20.6,0.053723601333827344,0.4482758620689655,1.3333846153846154,0.2376831660320757,0.3169230769230769,28.52307692307692
2025-07-01,App_17,CA,iOS,34242,1952,767,1039.31,1237.31,0.0570060160037381,0.39293032786885246,1.35503259452412,1.1905110121138063,1.613181225554107,145.18631029986963
2025-07-01,App_17,AU,iOS,49272,6621,1374,1160.18,1571.9,0.13437652216268875,0.20752152242863617,0.8443813682678312,1.354875967522281,1.1440320232896652,102.96288209606988
2025-07-01,App_18,US,iOS,33462,2740,644,1295.6,1022.34,0.0818839280377742,0.23503649635036497,2.0118012422360247,0.7890861376968201,1.5874844720496895,142.87360248447206
2025-07-01,App_18,TR,Android,22145,1775,527,547.41,1423.28,0.08015353352901332,0.29690140845070423,1.038728652751423,2.600025574980362,2.700721062618596,243.06489563567362
2025-07-01,App_18,DE,Android,19053,741,179,233.34,361.38,0.03889151314753582,0.24156545209176788,1.3035754189944135,1.5487271792234507,2.018882681564246,181.69944134078213
2025-07-01,App_18,FR,Android,10594,255,143,244.47,230.97,0.024070228431187463,0.5607843137254902,1.7095804195804196,0.9447785004295005,1.6151748251748252,145.36573426573426
2025-07-01,App_18,BR,Android,17053,1091,616,718.29,383.67,0.06397701284231513,0.5646196150320807,1.1660551948051947,0.5341435910286932,0.6228409090909092,56.055681818181824
2025-07-01,App_18,IN,iOS,16444,515,308,226.23,478.07,0.03131841401118949,0.5980582524271845,0.734512987012987,2.113203377094108,1.5521753246753247,139.69577922077923
2025-07-01,App_18,UK,iOS,5403,203,46,91.23,122.84,0.03757171941513974,0.22660098522167488,1.9832608695652174,1.3464869012386276,2.670434782608696,240.33913043478262
2025-07-01,App_18,CA,Android,13082,1765,959,584.87,701.0,0.13491820822504205,0.543342776203966,0.6098748696558915,1.1985569442782156,0.7309697601668405,65.78727841501563
2025-07-01,App_18,AU,iOS,29190,3625,1727,880.15,3264.28,0.12418636519355944,0.4764137931034483,0.5096409959467284,3.708776913026189,1.8901447596988998,170.113028372901
2025-07-01,App_19,US,iOS,40930,5514,1417,3399.9,1785.21,0.13471781089665283,0.2569822270583968,2.3993648553281584,0.5250772081531809,1.2598517995765703,113.38666196189133
2025-07-01,App_19,TR,iOS,37628,3792,1731,3299.57,1851.48,0.10077601785904114,0.4564873417721519,1.9061640670132871,0.5611276620893025,1.0696013864818024,96.2641247833622
2025-07-01,App_19,DE,Android,2191,310,118,287.32,330.8,0.14148790506617984,0.38064516129032255,2.4349152542372883,1.151329528052346,2.8033898305084746,252.3050847457627
2025-07-01,App_19,FR,iOS,45712,6145,3004,4961.97,7246.57,0.1344285964298215,0.4888527257933279,1.6517876165113183,1.460421969500017,2.4123069241011983,217.10762316910785
2025-07-01,App_19,BR,iOS,18505,1585,494,1151.73,621.65,0.08565252634423129,0.31167192429022084,2.3314372469635627,0.5397532407769182,1.258400809716599,113.25607287449391
2025-07-01,App_19,IN,iOS,30717,466,128,198.51,330.53,0.01517075235211772,0.27467811158798283,1.550859375,1.665054657196111,2.582265625,232.40390624999998
2025-07-01,App_19,UK,iOS,15866,1098,360,674.46,302.59,0.06920458842808522,0.32786885245901637,1.8735000000000002,0.44864039379651866,0.8405277777777778,75.6475
2025-07-01,App_19,CA,iOS,24213,2142,461,1065.87,297.55,0.08846487424111014,0.21521942110177406,2.3120824295010842,0.2791616238378039,0.6454446854663775,58.09002169197397
2025-07-01,App_19,AU,iOS,5950,451,196,349.59,106.99,0.0757983193277311,0.43458980044345896,1.7836224489795918,0.30604422323293,0.5458673469387755,49.12806122448979
2025-07-01,App_20,US,Android,2445,38,15,24.91,35.63,0.015541922290388548,0.39473684210526316,1.6606666666666667,1.430349257326375,2.3753333333333333,213.78
2025-07-01,App_20,TR,Android,49388,6664,2341,4555.66,3310.0,0.13493156232283146,0.3512905162064826,1.946031610422896,0.72656870793694,1.4139256727894063,127.25331055104657
2025-07-01,App_20,DE,Android,27230,3214,1797,3857.66,1658.91,0.11803158281307381,0.559116365899191,2.1467223149693933,0.4300301218873618,0.9231552587646077,83.08397328881469
2025-07-01,App_20,FR,iOS,16262,666,292,416.2,244.54,0.04095437215594638,0.43843843843843844,1.4253424657534246,0.5875540605478136,0.8374657534246575,75.37191780821917
2025-07-01,App_20,BR,iOS,45031,4659,1835,3003.12,4896.28,0.1034620594701428,0.39386134363597336,1.6365776566757493,1.6303977197048403,2.6682724795640325,240.14452316076293
2025-07-01,App_20,IN,Android,9105,476,269,409.91,792.07,0.05227896760021966,0.5651260504201681,1.523828996282528,1.9323022126808325,2.944498141263941,265.0048327137547
2025-07-01,App_20,UK,iOS,23395,2838,1397,1560.29,3038.95,0.12130797178884377,0.49224806201550386,1.1168861846814602,1.947682802555935,2.1753400143163923,195.7806012884753
2025-07-01,App_20,CA,iOS,1538,179,90,211.51,263.06,0.11638491547464239,0.5027932960893855,2.350111111111111,1.2437237010070445,2.922888888888889,263.06
2025-07-01,App_20,AU,Android,9009,1002,519,1271.99,1287.89,0.11122211122211122,0.5179640718562875,2.4508477842003855,1.012500098271213,2.4814836223506744,223.3335260115607
2025-07-02,App_1,US,iOS,49556,1928,988,1171.87,1370.82,0.03890548066833481,0.5124481327800829,1.1861032388663966,1.1697713910246017,1.3874696356275302,124.87226720647772
2025-07-02,App_1,TR,iOS,21797,1461,757,1839.86,229.2,0.06702757260173418,0.5181382614647502,2.430462351387054,0.12457469590077506,0.30277410832232493,27.249669749009243
2025-07-02,App_1,DE,iOS,15622,2141,1079,1061.15,2135.66,0.13705031366022277,0.5039701074264362,0.983456904541242,2.0125901144984213,1.979295644114921,178.13660797034288
2025-07-02,App_1,FR,Android,16384,1888,1116,1644.12,1603.08,0.115234375,0.5911016949152542,1.4732258064516128,0.9750383183709218,1.4364516129032256,129.2806451612903
2025-07-02,App_1,BR,iOS,28483,2240,1130,982.34,3367.77,0.0786434013271074,0.5044642857142857,0.8693274336283187,3.4283140256937514,2.9803274336283185,268.22946902654866
2025-07-02,App_1,IN,iOS,5995,868,387,387.4,560.6,0.14478732276897416,0.44585253456221197,1.001033591731266,1.447083118224058,1.448578811369509,130.37209302325581
2025-07-02,App_1,UK,iOS,4971,475,273,286.79,689.89,0.09555421444377389,0.5747368421052632,1.0505128205128207,2.4055580738519473,2.527069597069597,227.43626373626373
2025-07-02,App_1,CA,iOS,44163,1275,536,660.77,301.42,0.028870321309693636,0.4203921568627451,1.2327798507462686,0.4561647774566037,0.5623507462686568,50.61156716417911
2025-07-02,App_1,AU,iOS,27638,2714,1026,1191.55,1211.83,0.09819813300528259,0.3780397936624908,1.16135477582846,1.0170198480970165,1.181120857699805,106.30087719298244
2025-07-02,App_2,US,Android,7386,1087,585,1212.72,764.21,0.14717032223124832,0.5381784728610856,2.073025641025641,0.6301619499967016,1.3063418803418805,117.57076923076924
2025-07-02,App_2,TR,iOS,38633,1229,285,352.46,754.85,0.0318121812957834,0.23189585028478438,1.2367017543859649,2.1416614651307952,2.64859649122807,238.3736842105263
2025-07-02,App_2,DE,Android,26649,372,100,86.67,147.91,0.013959248001801193,0.26881720430107525,0.8667,1.7065882081458406,1.4790999999999999,133.119
2025-07-02,App_2,FR,iOS,47001,1560,537,754.93,635.37,0.033190783174826065,0.34423076923076923,1.405828677839851,0.8416277005815109,1.1831843575418994,106.48659217877095
2025-07-02,App_2,BR,iOS,43012,1581,406,980.55,240.88,0.03675718404166279,0.2567994939911448,2.4151477832512316,0.2456580490541023,0.5933004926108374,53.39704433497536
2025-07-02,App_2,IN,Android,36101,3683,1055,1905.09,2151.11,0.10201933464446969,0.28645126255769754,1.8057725118483412,1.1291382559354153,2.03896682464455,183.5070142180095
2025-07-02,App_2,UK,Android,12440,1201,509,1038.16,427.3,0.09654340836012862,0.4238134887593672,2.039607072691552,0.4115935886568544,0.8394891944990177,75.55402750491159
2025-07-02,App_2,CA,Android,15816,294,131,276.16,267.92,0.01858877086494689,0.445578231292517,2.108091603053435,0.9701622247972189,2.0451908396946568,184.06717557251912
2025-07-02,App_2,AU,Android,4112,336,189,219.93,213.02,0.08171206225680934,0.5625,1.1636507936507936,0.9685809121083981,1.1270899470899471,101.43809523809524
2025-07-02,App_3,US,iOS,28733,3436,1073,2153.06,972.94,0.11958375387185466,0.31228172293364376,2.0065796831314073,0.4518870816419422,0.9067474370922647,81.60726933830382
2025-07-02,App_3,TR,iOS,15389,2128,776,1863.43,1328.86,0.13828059003184093,0.36466165413533835,2.401327319587629,0.7131257949050943,1.7124484536082474,154.12036082474228
2025-07-02,App_3,DE,iOS,20999,1932,785,1293.65,1395.77,0.09200438116100766,0.40631469979296064,1.6479617834394906,1.0789394349321686,1.7780509554140127,160.02458598726113
2025-07-02,App_3,FR,iOS,37833,2229,541,517.87,933.11,0.05891681865038458,0.24270973530731269,0.9572458410351201,1.8018228512947265,1.7247874306839186,155.23086876155267
2025-07-02,App_3,BR,Android,4232,424,207,263.0,196.83,0.1001890359168242,0.4882075471698113,1.2705314009661837,0.7484030418250951,0.9508695652173914,85.57826086956523
2025-07-02,App_3,IN,iOS,13968,1962,918,1341.59,2614.07,0.1404639175257732,0.46788990825688076,1.4614270152505446,1.948486497365067,2.847570806100218,256.2813725490196
2025-07-02,App_3,UK,Android,18865,2345,1294,2051.2,2120.28,0.12430426716141002,0.5518123667377399,1.5851622874806799,1.0336778471138848,1.63854714064915,147.4692426584235
2025-07-02,App_3,CA,Android,49362,1655,811,956.25,2198.17,0.033527814918358254,0.4900302114803625,1.1790998766954377,2.2987398692810457,2.710443896424168,243.9399506781751
2025-07-02,App_3,AU,Android,16937,964,477,563.95,436.91,0.0569168093523056,0.4948132780082988,1.1822851153039833,0.7747318024647575,0.9159538784067086,82.43584905660377
2025-07-02,App_4,US,iOS,20555,1267,299,224.56,661.68,0.061639503770372174,0.23599052880820837,0.7510367892976588,2.9465621660135373,2.2129765886287625,199.16789297658863
2025-07-02,App_4,TR,iOS,38632,1133,320,256.45,780.37,0.029328018223234623,0.2824360105913504,0.80140625,3.0429713394423867,2.43865625,219.47906250000003
2025-07-02,App_4,DE,iOS,48359,2289,1164,1184.33,2480.17,0.04733348497694328,0.508519003931848,1.0174656357388316,2.094154500857025,2.1307302405498283,191.76572164948453
2025-07-02,App_4,FR,iOS,4372,593,166,330.56,455.16,0.13563586459286367,0.2799325463743676,1.9913253012048193,1.3769361084220717,2.7419277108433735,246.77349397590362
2025-07-02,App_4,BR,iOS,7710,1058,218,217.28,420.8,0.13722438391699093,0.2060491493383743,0.996697247706422,1.9366715758468336,1.9302752293577983,173.72477064220183
2025-07-02,App_4,IN,Android,37461,3521,1103,1013.33,2198.7,0.09399108406075651,0.3132632774779892,0.9187035358114234,2.1697768742660335,1.9933816863100633,179.4043517679057
2025-07-02,App_4,UK,Android,11584,123,51,76.1,112.14,0.010618093922651934,0.4146341463414634,1.4921568627450978,1.473587385019711,2.1988235294117646,197.8941176470588
2025-07-02,App_4,CA,iOS,12594,1615,328,787.21,399.88,0.12823566777830714,0.20309597523219813,2.4000304878048784,0.5079711893903787,1.2191463414634147,109.72317073170733
2025-07-02,App_4,AU,Android,38123,4890,1194,2489.65,2866.99,0.1282690239487973,0.2441717791411043,2.085134003350084,1.1515634727772979,2.4011641541038524,216.10477386934673
2025-07-02,App_5,US,iOS,43485,566,275,335.44,737.18,0.01301598252270898,0.48586572438162545,1.219781818181818,2.197650846649177,2.680654545454545,241.25890909090907
2025-07-02,App_5,TR,iOS,29911,4320,1388,1261.25,2941.12,0.14442847113102203,0.3212962962962963,0.9086815561959655,2.3319088206144696,2.1189625360230546,190.7066282420749
2025-07-02,App_5,DE,iOS,13269,1616,906,1602.09,1677.67,0.12178762529203406,0.5606435643564357,1.7683112582781455,1.0471758765113073,1.8517328918322296,166.65596026490067
2025-07-02,App_5,FR,Android,13247,1195,305,747.32,525.63,0.09020910394806371,0.25523012552301255,2.4502295081967214,0.7033533158486324,1.7233770491803277,155.1039344262295
2025-07-02,App_5,BR,Android,20922,1294,664,469.03,366.03,0.06184877162795144,0.5131375579598145,0.7063704819277108,0.7803978423554996,0.5512499999999999,49.61249999999999
2025-07-02,App_5,IN,Android,34814,4456,1131,1417.57,3008.65,0.12799448497730798,0.25381508078994613,1.2533775419982316,2.1223995993143197,2.6601679929266138,239.41511936339523
2025-07-02,App_5,UK,iOS,15539,596,326,541.62,290.43,0.03835510650621018,0.5469798657718121,1.6614110429447853,0.5362246593552675,0.8908895705521472,80.18006134969325
2025-07-02,App_5,CA,iOS,29366,3308,1176,2749.52,2159.4,0.1126472791663829,0.3555018137847642,2.338027210884354,0.7853734470016586,1.8362244897959183,165.26020408163265
2025-07-02,App_5,AU,Android,6420,612,244,280.84,112.43,0.09532710280373832,0.39869281045751637,1.1509836065573769,0.4003347101552486,0.4607786885245902,41.47008196721312
2025-07-02,App_6,US,iOS,15472,1287,461,275.86,394.51,0.08318252326783868,0.3581973581973582,0.5983947939262473,1.4301094758210686,0.8557700650759219,77.01930585683297
2025-07-02,App_6,TR,iOS,35116,4439,2348,5615.91,5913.52,0.1264096138512359,0.5289479612525344,2.391784497444634,1.0529940828823825,2.518534923339012,226.6681431005111
2025-07-02,App_6,DE,iOS,38652,4981,1171,1732.66,2933.63,0.12886784642450586,0.23509335474804255,1.4796413321947055,1.6931365645885517,2.5052348420153714,225.47113578138342
2025-07-02,App_6,FR,Android,8697,131,41,56.94,110.21,0.015062665286880534,0.31297709923664124,1.388780487804878,1.9355461889708465,2.688048780487805,241.92439024390242
2025-07-02,App_6,BR,iOS,3573,277,116,283.08,111.38,0.07752588860901204,0.4187725631768953,2.4403448275862067,0.3934576798078282,0.9601724137931034,86.4155172413793
2025-07-02,App_6,IN,iOS,2658,282,153,181.62,52.26,0.10609480812641084,0.5425531914893617,1.1870588235294117,0.2877436405682193,0.3415686274509804,30.741176470588233
2025-07-02,App_6,UK,iOS,43413,4455,2576,3914.1,5591.92,0.10261903116577983,0.5782267115600449,1.519448757763975,1.4286604838915715,2.170776397515528,195.36987577639752
2025-07-02,App_6,CA,iOS,17705,2102,1243,1652.37,634.89,0.11872352442812764,0.5913415794481446,1.329340305711987,0.38422992429056446,0.5107723250201126,45.96950925181014
2025-07-02,App_6,AU,iOS,17198,2109,779,1867.05,727.56,0.12263053843470172,0.36936936936936937,2.396726572528883,0.38968426126777533,0.933966623876765,84.05699614890885
2025-07-02,App_7,US,iOS,38372,2650,1229,2947.62,1851.57,0.06906077348066299,0.4637735849056604,2.3983889340927584,0.6281576322592465,1.506566314076485,135.59096826688364
2025-07-02,App_7,TR,Android,13816,1080,576,975.59,1302.88,0.0781702374059062,0.5333333333333333,1.693732638888889,1.3354790434506298,2.2619444444444445,203.57500000000002
2025-07-02,App_7,DE,iOS,3392,312,139,222.51,85.07,0.09198113207547169,0.44551282051282054,1.6007913669064748,0.3823198957350231,0.6120143884892086,55.08129496402878
2025-07-02,App_7,FR,iOS,12179,889,308,166.4,680.27,0.07299449872731752,0.3464566929133858,0.5402597402597403,4.088161057692307,2.208668831168831,198.78019480519478
2025-07-02,App_7,BR,iOS,48349,4297,1171,2911.05,379.4,0.08887464063372562,0.27251570863393065,2.4859521776259608,0.130330980230501,0.32399658411614,29.159692570452602
2025-07-02,App_7,IN,Android,43717,1468,315,593.24,131.61,0.03357961433767184,0.21457765667574932,1.8833015873015873,0.22184950441642506,0.41780952380952385,37.60285714285715
2025-07-02,App_7,UK,Android,15195,670,381,471.88,122.78,0.044093451793353076,0.5686567164179105,1.2385301837270342,0.2601932694752903,0.322257217847769,29.00314960629921
2025-07-02,App_7,CA,iOS,47535,5364,2133,3712.55,4982.22,0.11284316819185863,0.3976510067114094,1.7405297702766058,1.3419940472182192,2.3357805907172997,210.22025316455696
2025-07-02,App_7,AU,iOS,15854,1063,320,659.4,615.33,0.06704932509145957,0.30103480714957664,2.060625,0.9331665150136489,1.92290625,173.0615625
2025-07-02,App_8,US,iOS,32549,1481,391,708.32,144.11,0.04550062981965652,0.26401080351114115,1.8115601023017904,0.20345324147278068,0.3685677749360614,33.171099744245524
2025-07-02,App_8,TR,iOS,49317,5158,2727,1506.12,6474.24,0.10458868138775676,0.5286932919736332,0.5522992299229923,4.298621623774999,2.374125412541254,213.67128712871283
2025-07-02,App_8,DE,iOS,45819,4959,1844,1024.68,4055.03,0.1082302101748183,0.37184916313772937,0.5556832971800434,3.9573622984736696,2.199040130151844,197.91361171366597
2025-07-02,App_8,FR,Android,7166,238,115,116.02,209.68,0.03321239185040469,0.4831932773109244,1.0088695652173914,1.807274607826237,1.823304347826087,164.09739130434784
2025-07-02,App_8,BR,iOS,43461,2218,752,1005.97,1043.73,0.05103426060145878,0.3390441839495041,1.3377260638297872,1.0375359106136366,1.3879388297872342,124.91449468085108
2025-07-02,App_8,IN,iOS,40330,1332,622,681.01,1294.48,0.03302752293577982,0.466966966966967,1.0948713826366558,1.9008237764496851,2.0811575562700964,187.30418006430867
2025-07-02,App_8,UK,Android,7191,179,97,57.43,254.03,0.02489222639410374,0.5418994413407822,0.592061855670103,4.423297927912241,2.6188659793814435,235.69793814432992
2025-07-02,App_8,CA,Android,24115,2580,621,1362.69,983.69,0.10698735227037114,0.24069767441860465,2.1943478260869567,0.7218736469776692,1.5840418679549115,142.56376811594203
2025-07-02,App_8,AU,iOS,3546,93,45,90.07,33.58,0.02622673434856176,0.4838709677419355,2.0015555555555555,0.3728211391140224,0.7462222222222222,67.16
2025-07-02,App_9,US,iOS,47340,3003,915,2278.14,889.62,0.06343472750316857,0.3046953046953047,2.4897704918032786,0.39050277858252785,0.9722622950819673,87.50360655737705
2025-07-02,App_9,TR,Android,29568,409,150,129.43,352.55,0.013832521645021646,0.36674816625916873,0.8628666666666667,2.723866182492467,2.3503333333333334,211.53
2025-07-02,App_9,DE,Android,13671,1968,591,1093.65,491.04,0.14395435593592276,0.3003048780487805,1.8505076142131982,0.44899190783157317,0.8308629441624366,74.77766497461928
